Titulo,URL,Descripcion
Moulin Rouge!,/title/tt0203009/,Drama Musical Romance             A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star coveted by a jealous duke
Beauty and the Beast,/title/tt0101414/,Animation Family Fantasy             A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young womans love
Olympus Has Fallen,/title/tt2302755/,Action Thriller             Secret Service agent Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack and works with national security to rescue the President from his kidnappers
Legally Blonde,/title/tt0250494/,Comedy Romance             Elle Woods a fashionable sorority queen is dumped by her boyfriend She decides to follow him to law school While she is there she figures out that there is more to her than just looks
Willy Wonka & the Chocolate Factory,/title/tt0067992/,Family Fantasy Musical             A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonkas mysterious chocolate factory
Batman Returns,/title/tt0103776/,Action Crime Fantasy             While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman a female employee of the latter becomes the Catwoman with her own vendetta
V for Vendetta,/title/tt0434409/,Action Drama SciFi             In a future British dystopian society a shadowy freedom fighter known only by the alias of V plots to overthrow the tyrannical government  with the help of a young woman
Beast,/title/tt13223398/,Action Adventure Drama             A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator
A Simple Favor,/title/tt7040874/,Comedy Crime Mystery             Stephanie is a single mother with a parenting vlog who befriends Emily a secretive upperclass woman who has a child at the same elementary school When Emily goes missing Stephanie takes it upon herself to investigate
Master and Commander: The Far Side of the World,/title/tt0311113/,Action Adventure Drama             During the Napoleonic Wars a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America
Glass,/title/tt6823368/,Drama Horror SciFi             Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb a disturbed man who has twentyfour personalities
Rain Man,/title/tt0095953/,Drama             After a selfish LA yuppie learns his estranged father left a fortune to an autisticsavant brother in Ohio that he didnt know existed he absconds with his brother and sets out across the country hoping to gain a larger inheritance
The Shape of Water,/title/tt5580390/,Drama Fantasy Romance             At a top secret research facility in the 1960s a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity
Kick-Ass,/title/tt1250777/,Action Comedy Crime             Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero even though he has no powers training or meaningful reason to do so
Hackers,/title/tt0113243/,Crime Drama Romance             Hackers are blamed for making a virus that will capsize five oil tankers
Passengers,/title/tt1355644/,Drama Romance SciFi             A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early
The Favourite,/title/tt5083738/,Biography Comedy Drama             In early 18thcentury England the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne
Red Dragon,/title/tt0289765/,Crime Drama Thriller             A retired FBI agent with psychological gifts is assigned to help track down The Tooth Fairy a mysterious serial killer Aiding him is imprisoned forensic psychiatrist Dr Hannibal The Cannibal Lecter
Watcher,/title/tt12004038/,Drama Horror Thriller             A young American woman moves with her husband to Bucharest and begins to suspect that a stranger who watches her from the apartment building across the street may be a local serial killer decapitating women
Signs,/title/tt0286106/,Drama Mystery SciFi             A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields which suggests something more frightening to come
Cast Away,/title/tt0162222/,Adventure Drama Romance             A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island
Doc Savage: The Man of Bronze,/title/tt0072886/,Action Adventure Comedy             Doc and the Amazing Five battle Captain Seas and the green death for control of a fabulous resource
Natural Born Killers,/title/tt0110632/,Action Crime Drama             Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media
GoldenEye,/title/tt0113189/,Action Adventure Thriller             Years after a friend and fellow 00 agent is killed on a joint mission a Russian crime syndicate steals a secret spacebased weapons program known as GoldenEye and James Bond has to stop them from using it
What Happened to Monday,/title/tt1536537/,Action Crime Fantasy             In a world where families are limited to one child due to overpopulation a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own
Hannibal,/title/tt0212985/,Crime Drama Thriller             Living in exile Dr Hannibal Lecter tries to reconnect with now disgraced FBI Agent Clarice Starling and finds himself a target for revenge from a powerful victim
Argo,/title/tt1024648/,Biography Drama Thriller             Acting under the cover of a Hollywood producer scouting a location for a science fiction film a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the US hostage crisis in Iran in 1979
Warcraft,/title/tt0803096/,Action Adventure Fantasy             As an Orc horde invades the planet Azeroth using a magic portal a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war
Coach Carter,/title/tt0393162/,Biography Drama Sport             Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him
Deep Blue Sea,/title/tt0149261/,Action Adventure SciFi             Searching for a cure to Alzheimers disease a group of scientists on an isolated research facility become the prey as a trio of intelligent sharks fight back
Raging Bull,/title/tt0081398/,Biography Drama Sport             The life of boxer Jake LaMotta whose violence and temper that led him to the top in the ring destroyed his life outside of it
Jeepers Creepers,/title/tt0263488/,Horror Mystery             A brother and sister driving home through isolated countryside for spring break encounter a flesheating creature which is in the midst of its ritualistic eating spree
I'm Thinking of Ending Things,/title/tt7939766/,Drama Thriller             Full of misgivings a young woman travels with her new boyfriend to his parents secluded farm Upon arriving she comes to question everything she thought she knew about him and herself
"Good Luck to You, Leo Grande",/title/tt13352968/,Comedy Drama             Nancy Stokes a retired school teacher is yearning for some adventure and some sex And she has a plan which involves hiring a young sex worker named Leo Grande
Pirates of the Caribbean: Dead Man's Chest,/title/tt0383574/,Action Adventure Fantasy             Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones service as other friends and foes seek the heart for their own agenda as well
After Ever Happy,/title/tt13070038/,Drama Romance             As a shocking truth about a couples families emerges the two lovers discover they are not so different from each other Tessa is no longer the sweet simple good girl she was when she met Hardin  any more than he is the cruel moody boy she fell so hard for
Hardcore,/title/tt0079271/,Crime Drama             A conservative Midwest businessman ventures into the underworld of pornography in California to look for his runaway teenage daughter who is making porno films in Californias porno pits
Captain America: The Winter Soldier,/title/tt1843866/,Action Adventure SciFi             As Steve Rogers struggles to embrace his role in the modern world he teams up with a fellow Avenger and SHIELD agent Black Widow to battle a new threat from history an assassin known as the Winter Soldier
Gran Torino,/title/tt1205489/,Drama             After a Hmong teenager tries to steal his prized 1972 Gran Torino a disgruntled prejudiced Korean War veteran seeks to redeem both the boy and himself
Bros,/title/tt9731598/,Comedy Romance             Two men with commitment problems attempt a relationship
Platoon,/title/tt0091763/,Drama War             Chris Taylor a neophyte recruit in Vietnam finds himself caught in a battle of wills between two sergeants one good and the other evil A shrewd examination of the brutality of war and the duality of man in conflict
Bird Box,/title/tt2737304/,Horror Mystery SciFi             Five years after an ominous unseen presence drives most of society to suicide a mother and her two children make a desperate bid to reach safety
Terminator Genisys,/title/tt1340138/,Action Adventure SciFi             When John Connor leader of the human resistance sends Sgt Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future an unexpected turn of events creates a fractured timeline
Highlander,/title/tt0091203/,Action Adventure Fantasy             An immortal Scottish swordsman must confront the last of his immortal opponent a murderously brutal barbarian who lusts for the fabled Prize
Transformers: Dark of the Moon,/title/tt1399103/,Action Adventure SciFi             The Autobots learn of a Cybertronian spacecraft hidden on the moon and race against the Decepticons to reach it and to learn its secrets
Wild Things,/title/tt0120890/,Crime Drama Mystery             A police detective uncovers a conspiracy behind a case involving a highschool guidance counselor when accusations of rape are made against him by two female students
Hud,/title/tt0057163/,Drama Western             Honest and hardworking Texas rancher Homer Bannon has a conflict with his unscrupulous selfish arrogant and egotistical son Hud who sank into alcoholism after accidentally killing his brother in a car crash
Erin Brockovich,/title/tt0195685/,Biography Drama             An unemployed single mother becomes a legal assistant and almost singlehandedly brings down a California power company accused of polluting a citys water supply
John Carter,/title/tt0401729/,Action Adventure SciFi             Transported to Barsoom a Civil War vet discovers a barren planet seemingly inhabited by 12foot tall barbarians Finding himself prisoner of these creatures he escapes only to encounter Woola and a princess in desperate need of a savior
Willy's Wonderland,/title/tt8114980/,Action Comedy Horror             A quiet drifter is tricked into a janitorial job at the now condemned Willys Wonderland The mundane tasks suddenly become an allout fight for survival against wave after wave of demonic animatronics Fists fly kicks land titans clash  and only one side will make it out alive
The Terminal,/title/tt0362227/,Comedy Drama Romance             An Eastern European tourist unexpectedly finds himself stranded in JFK airport and must take up temporary residence there
Armageddon,/title/tt0120591/,Action Adventure SciFi             After discovering that an asteroid the size of Texas will impact Earth in less than a month NASA recruits a misfit team of deepcore drillers to save the planet
Project X,/title/tt1636826/,Comedy             Three highschool seniors throw a birthday party to make a name for themselves As the night progresses things spiral out of control as word of the party spreads
Malignant,/title/tt3811906/,Crime Horror Mystery             Madison is paralyzed by shocking visions of grisly murders and her torment worsens as she discovers that these waking dreams are in fact terrifying realities
The Beach,/title/tt0163978/,Adventure Drama Romance             On vacation in Thailand Richard sets out for an island rumored to be a solitary beach paradise
X: First Class,/title/tt1270798/,Action SciFi             In the 1960s superpowered humans Charles Xavier and Erik Lensherr work together to find others like them but Eriks vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them
Rebel Moon,/title/tt14998742/,Action Adventure Drama             A young woman seeks out warriors from other planets to fight the tyrannical armies terrorizing her peaceful colony
Play Dead,/title/tt20198774/,Horror Thriller             Chloe fakes her own death to steal evidence from a morgue The Coroner uses the morgue as a front for a sick and twisted business A scary game of cat and mouse ensues as Chloe learns more about the dead than she bargains for
Mortal Kombat,/title/tt0113855/,Action Adventure Fantasy             Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world
Wonder Woman 1984,/title/tt7126948/,Action Adventure Fantasy             Diana must contend with a work colleague and with a businessman whose desire for extreme wealth sends the world down a path of destruction after an ancient artifact that grants wishes goes missing
Nightmare Alley,/title/tt7740496/,Crime Drama Thriller             A grifter working his way up from lowranking carnival worker to lauded psychic medium matches wits with a psychologist bent on exposing him
Event Horizon,/title/tt0119081/,Horror SciFi Thriller             A rescue crew investigates a spaceship that disappeared into a black hole and has now returnedwith someone or something new onboard
Zoolander,/title/tt0196229/,Comedy             At the end of his career a clueless fashion model is brainwashed to kill the Prime Minister of Malaysia
Training Day,/title/tt0139654/,Action Crime Drama             A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isnt what he appears to be
How to Train Your Dragon,/title/tt0892769/,Animation Action Adventure             A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself and learns there may be more to the creatures than he assumed
Slither,/title/tt0439815/,Comedy Horror SciFi             A small town is taken over by an alien plague turning residents into zombies and all forms of mutant monsters
Turning Red,/title/tt8097030/,Animation Adventure Comedy             A 13yearold girl named Meilin turns into a giant red panda whenever she gets too excited
Poltergeist,/title/tt0084516/,Horror Thriller             A familys home is haunted by a host of demonic ghosts
True Grit,/title/tt1403865/,Drama Western             A stubborn teenager enlists the help of a tough US Marshal to track down her fathers murderer
Blue Valentine,/title/tt1120985/,Drama Romance             The relationship of a contemporary married couple charting their evolution over a span of years by crosscutting between time periods
Iron Man Three,/title/tt1300854/,Action Adventure SciFi             When Tony Starks world is torn apart by a formidable terrorist called the Mandarin he starts an odyssey of rebuilding and retribution
Magic Mike's Last Dance,/title/tt16280138/,Comedy Drama             Mike takes to the stage again following a business deal that went bust leaving him broke and taking bartender gigs in Florida Mike heads to London with a wealthy socialite who lures him with an offer he cant refuse
Unbroken,/title/tt1809398/,Action Biography Drama             After a nearfatal plane crash in WWII Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before hes caught by the Japanese navy and sent to a prisonerofwar camp
The Matrix Reloaded,/title/tt0234215/,Action SciFi             Freedom fighters Neo Trinity and Morpheus continue to lead the revolt against the Machine Army unleashing their arsenal of extraordinary skills and weaponry against the systematic forces of repression and exploitation
Kong: Skull Island,/title/tt3731562/,Action Adventure Fantasy             After the Vietnam war a team of scientists explores an uncharted island in the Pacific venturing into the domain of the mighty Kong and must fight to escape a primal Eden
Con Air,/title/tt0118880/,Action Crime Thriller             Newlyparoled excon and former US Ranger Cameron Poe finds himself trapped in a prisonertransport plane when the passengers seize control
Exodus: Gods and Kings,/title/tt1528100/,Action Adventure Drama             The defiant leader Moses rises up against Egyptian Pharaoh Ramses II setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues
Luca,/title/tt12801262/,Animation Adventure Comedy             On the Italian Riviera an unlikely but strong friendship grows between a human being and a sea monster disguised as a human
Wish,/title/tt11304740/,Animation Adventure Comedy             Wish will follow a young girl named Asha who wishes on a star and gets a more direct answer than she bargained for when a troublemaking star comes down from the sky to join her
Jerry Maguire,/title/tt0116695/,Comedy Drama Romance             When a sports agent has a moral epiphany and is fired for expressing it he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague
Now You See Me,/title/tt1670345/,Crime Mystery Thriller             An FBI Agent and an Interpol Detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money
Warrior,/title/tt1291584/,Action Drama Sport             The youngest son of an alcoholic former boxer returns home where hes trained by his father for competition in a mixed martial arts tournament  a path that puts the fighter on a collision course with his estranged older brother
Life,/title/tt5442430/,Horror SciFi Thriller             A team of scientists aboard the International Space Station discover a rapidly evolving life form that caused extinction on Mars and now threatens all life on Earth
Gone in 60 Seconds,/title/tt0187078/,Action Crime Thriller             A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brothers life
This Is the End,/title/tt1245492/,Comedy Fantasy             Six Los Angeles celebrities are stuck in James Francos house after a series of devastating events just destroyed the city Inside the group not only have to face the apocalypse but themselves
The Green Inferno,/title/tt2403021/,Adventure Horror             A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone and that no good deed goes unpunished
Phantom Thread,/title/tt5776858/,Drama Romance             Set in 1950s London Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young strongwilled woman Alma who becomes his muse and lover
Unbreakable,/title/tt0217869/,Drama Mystery SciFi             A man learns something extraordinary about himself after a devastating accident
Gone with the Wind,/title/tt0031381/,Drama Romance War             A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods
Lou,/title/tt5315210/,Action Crime Drama             A storm rages A young girl is kidnapped Her mother teams up with the mysterious woman next door to pursue the kidnapper a journey that tests their limits and exposes shocking secrets from their pasts
Spring Breakers,/title/tt2101441/,Crime Drama Thriller             Four college girls hold up a restaurant in order to fund their spring break vacation While partying drinking and taking drugs they are arrested only to be bailed out by a drug and arms dealer
WarGames,/title/tt0086567/,Action Drama SciFi             A young man finds a back door into a military central computer in which reality is confused with gameplaying possibly starting World War III
Children of Men,/title/tt0206634/,Action Drama SciFi             In 2027 in a chaotic world in which women have somehow become infertile a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea
Sinister,/title/tt1922777/,Horror Mystery Thriller             A controversial true crime writer finds a box of super 8 home movies in his new home revealing that the murder case he is currently researching could be the work of an unknown serial killer whose legacy dates back to the 1960s
Legends of the Fall,/title/tt0110322/,Drama Romance War             In the early 1900s three brothers and their father living in the remote wilderness of Montana are affected by betrayal history love nature and war
The Last House on the Left,/title/tt0844708/,Horror Thriller             After kidnapping and brutally assaulting two young women a gang unknowingly finds refuge at a vacation home belonging to the parents of one of the victims a mother and father who devise an increasingly gruesome series of revenge tactics
American Murderer,/title/tt13603778/,Crime Drama Thriller             Charismatic con man Jason Derek Brown becomes wanted by the FBI after hatching his most elaborate scheme yet
A Nightmare on Elm Street,/title/tt0087800/,Horror             Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams in which if they die it kills them in real life
Oblivion,/title/tt1483013/,Action Adventure SciFi             A veteran assigned to extract Earths remaining resources begins to question what he knows about his mission and himself
What's Eating Gilbert Grape,/title/tt0108550/,Drama             A young man in a small Midwestern town struggles to care for his mentallydisabled younger brother and morbidly obese mother while attempting to pursue his own happiness
The Princess,/title/tt13406136/,Action Drama Fantasy             When a strongwilled princess refuses to wed the cruel sociopath she is kidnapped and locked in a remote tower of her fathers castle With her vindictive suitor intent on taking her fathers throne the princess must save the kingdom
Stardust,/title/tt0486655/,Adventure Family Fantasy             In a countryside town bordering on a magical land a young man makes a promise to his beloved that hell retrieve a fallen star by venturing into the magical realm
Heathers,/title/tt0097493/,Comedy Crime             At Westerburg High where cliques rule jocks dominate and all the popular girls are named Heather its going to take a Veronica and mysterious new kid to give teen angst a body count
Magnolia,/title/tt0175880/,Drama             An epic mosaic of interrelated characters in search of love forgiveness and meaning in the San Fernando Valley
Sunshine,/title/tt0448134/,SciFi Thriller             A team of international astronauts is sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057
Looper,/title/tt1276104/,Action Drama SciFi             In 2074 when the mob wants to get rid of someone the target is sent into the past where a hired gun awaits  someone like Joe  who one day learns the mob wants to close the loop by sending back Joes future self for assassination
The Locksmith,/title/tt15829724/,Action Crime Mystery             A thief fresh out of prison tries to work his way back into the life of his daughter and exfiancé Determined he is forced to use the skills he has as a gifted locksmith Things take a tumultuous turn after an unexpected disappearance
The Aviator,/title/tt0338751/,Biography Drama             A biopic depicting the early years of legendary director and aviator Howard Hughes career from the late 1920s to the mid 1940s
Spiderhead,/title/tt9783600/,Action Crime Drama             In the near future convicts are offered the chance to volunteer as medical subjects to shorten their sentence One such subject for a new drug capable of generating feelings of love begins questioning the reality of his emotions
Austin Powers in Goldmember,/title/tt0295178/,Action Adventure Comedy             Upon learning that his father has been kidnapped Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember who is working with Dr Evil
Easy A,/title/tt1282140/,Comedy Drama Romance             A cleancut high school student relies on the schools rumor mill to advance her social and financial standing
My Big Fat Greek Wedding 3,/title/tt21103300/,Comedy Drama Romance             Join the Portokalos family as they travel to a family reunion in Greece for a heartwarming and hilarious trip full of love twists and turns
Howard the Duck,/title/tt0091225/,Action Adventure Comedy             A sarcastic humanoid duck is pulled from his homeworld to Earth where he must stop an alien invasion with the help of a nerdy scientist and a struggling female rock singer
Pitch Black,/title/tt0134847/,Action Horror SciFi             A transport ship crashes and leaves its crew stranded on a desert planet inhabited by bloodthirsty creatures that come out during an eclipse
Dallas Buyers Club,/title/tt0790636/,Biography Drama             In 1985 Dallas electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease
Cruel Intentions,/title/tt0139134/,Drama Romance             Two vicious stepsiblings of an elite Manhattan prep school make a wager to deflower the new headmasters daughter before the start of term
The Equalizer 2,/title/tt3766354/,Action Crime Thriller             Robert McCall serves an unflinching justice for the exploited and oppressed but how far will he go when that is someone he loves
Shaun of the Dead,/title/tt0365748/,Comedy Horror             The uneventful aimless lives of a London electronics salesman and his layabout roommate are disrupted by the zombie apocalypse
Mulan,/title/tt0120762/,Animation Adventure Comedy             To save her father from death in the army a young maiden secretly goes in his place and becomes one of Chinas greatest heroines in the process
12 Monkeys,/title/tt0114746/,Mystery SciFi Thriller             In a future world devastated by disease a convict is sent back in time to gather information about the manmade virus that wiped out most of the human population on the planet
Bad Boys for Life,/title/tt1502397/,Action Comedy Crime             Miami detectives Mike Lowrey and Marcus Burnett must face off against a motherandson pair of drug lords who wreak vengeful havoc on their city
Madame Web,/title/tt11057302/,Action Adventure SciFi             Spinoff from SpiderMan centering on a clairvoyant mutant named Madame Web
The Sound of Music,/title/tt0059742/,Biography Drama Family             A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer
The Impossible,/title/tt1649419/,Adventure Drama History             The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami
Ender's Game,/title/tt1731141/,Action Adventure SciFi             Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics an insectoid alien race who had previously tried to invade Earth and had inflicted heavy losses on humankind
The Predator,/title/tt3829266/,Action Adventure Horror             When a young boy accidentally triggers the universes most lethal hunters return to Earth only a ragtag crew of exsoldiers and a disgruntled scientist can prevent the end of the human race
Midway,/title/tt0074899/,Action Drama History             A dramatization of the battle that was widely heralded as a turning point of the Pacific Theatre of World War II
Joy Ride,/title/tt15268244/,Comedy             Follows four AsianAmerican friends as they bond and discover the truth of what it means to know and love who you are while they travel through Asia in search of one of their birth mothers
Sleepers,/title/tt0117665/,Crime Drama Thriller             After a prank goes disastrously wrong a group of boys are sent to a detention center where they are brutalized Thirteen years later an unexpected random encounter with a former guard gives them a chance for revenge
The Old Guard,/title/tt7556122/,Action Thriller             A covert team of immortal mercenaries is suddenly exposed and must now fight to keep their identity a secret just as an unexpected new member is discovered
Labyrinth,/title/tt0091369/,Adventure Family Fantasy             Sixteenyearold Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth
Back to the Future Part II,/title/tt0096874/,Adventure Comedy SciFi             After visiting 2015 Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985without interfering with his first trip
The Mummy,/title/tt2345759/,Action Adventure Fantasy             An ancient Egyptian princess is awakened from her crypt beneath the desert bringing with her malevolence grown over millennia and terrors that defy human comprehension
The Dirty Dozen,/title/tt0061578/,Action Adventure War             During World War II a rebellious US Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers
Cleopatra,/title/tt0056937/,Biography Drama History             Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome
Vanilla Sky,/title/tt0259711/,Fantasy Mystery Romance             A selfindulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover
Fresh,/title/tt13403046/,Horror Thriller             FRESH follows Noa Daisy EdgarJones who meets the alluring Steve Sebastian Stan at a grocery store and  given her frustration with dating apps  takes a chance and gives him her number
The Machinist,/title/tt0361862/,Drama Thriller             An industrial worker who hasnt slept in a year begins to doubt his own sanity
A.I. Artificial Intelligence,/title/tt0212720/,Drama SciFi             A highly advanced robotic boy longs to become real so that he can regain the love of his human mother
They Live,/title/tt0096256/,Action Horror SciFi             They influence our decisions without us knowing it They numb our senses without us feeling it They control our lives without us realizing it They live
Horrible Bosses,/title/tt1499658/,Comedy Crime             Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness
Powder,/title/tt0114168/,Drama Fantasy Mystery             An off the charts genius who is home schooled and shunned after his last relative dies shows the unconscious residents of his town about connection awareness and the generosity of the spirit
The Fugitive,/title/tt0106977/,Action Crime Drama             Dr Richard Kimble unjustly accused of murdering his wife must find the real killer while being the target of a nationwide manhunt led by a seasoned US Marshal
Ocean's Eight,/title/tt5164214/,Action Comedy Crime             Debbie Ocean gathers an allfemale crew to attempt an impossible heist at New York Citys annual Met Gala
Lord of War,/title/tt0399295/,Crime Drama             An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent
She's All That,/title/tt0160862/,Comedy Romance             A high school jock makes a bet that he can turn an unattractive girl into the schools prom queen
Booksmart,/title/tt1489887/,Comedy             On the eve of their highschool graduation two academic superstars and best friends realize they should have worked less and played more Determined not to fall short of their peers the girls try to cram four years of fun into one night
Van Helsing,/title/tt0338526/,Action Adventure Fantasy             The famed monster hunter is sent to Transylvania to stop Count Dracula who is using Dr Frankensteins research and a werewolf for nefarious purposes
The Princess and the Frog,/title/tt0780521/,Animation Adventure Comedy             A waitress desperate to fulfill her dreams as a restaurant owner is set on a journey to turn a frog prince back into a human being but she has to face the same problem after she kisses him
Fantastic Four,/title/tt10676052/,Action Adventure SciFi             One of Marvels most iconic families makes it back to the big screen the Fantastic Four
King Kong,/title/tt0360717/,Action Adventure Drama             A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island where they find more than just cannibalistic natives
The NeverEnding Story,/title/tt0088323/,Adventure Drama Family             A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book
The Texas Chain Saw Massacre,/title/tt0072271/,Horror             Five friends head out to rural Texas to visit the grave of a grandfather On the way they stumble across what appears to be a deserted house only to discover something sinister within Something armed with a chainsaw
The Little Rascals,/title/tt0110366/,Comedy Family Romance             Alfalfa is wooing Darla and his HeManWomanHating friends attempt to sabotage the relationship
Ace Ventura: Pet Detective,/title/tt0109040/,Comedy             A goofy detective specializing in animals goes in search of the missing mascot of the Miami Dolphins
Birdman or (The Unexpected Virtue of Ignorance),/title/tt2562232/,Comedy Drama             A washedup superhero actor attempts to revive his fading career by writing directing and starring in a Broadway production
Stargate,/title/tt0111282/,Action Adventure SciFi             An interstellar teleportation device found in Egypt leads to a planet with humans resembling ancient Egyptians who worship the god Ra
Ghostbusters Sequel,/title/tt21235248/,Adventure Comedy Fantasy             Plot currently kept under wraps
Power Rangers,/title/tt3717490/,Action Adventure Fantasy             When Earth is on the verge of an alien invasion five teenagers who are infused with superhuman abilities must harness their newfound powers to battle this threat  as the Power Rangers
The Reader,/title/tt0976051/,Drama Romance             PostWWII Germany Nearly a decade after his affair with an older woman came to a mysterious end law student Michael Berg reencounters his former lover as she defends herself in a warcrime trial
Sicario: Day of the Soldado,/title/tt5052474/,Action Crime Drama             The drug war on the USMexico border has escalated as the cartels have begun trafficking terrorists across the US border To fight the war federal agent Matt Graver reteams with the mercurial Alejandro
The Ring,/title/tt0298130/,Horror Mystery             A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it
See How They Run,/title/tt13640696/,Comedy Crime Mystery             In the West End of 1950s London plans for a movie version of a smashhit play come to an abrupt halt after a pivotal member of the crew is murdered
X-Men: Days of Future Past,/title/tt1877832/,Action Adventure SciFi             The XMen send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants
Gone Baby Gone,/title/tt0452623/,Crime Drama Mystery             Two Boston area detectives investigate a little girls kidnapping which ultimately turns into a crisis both professionally and personally
Transformers: Revenge of the Fallen,/title/tt1055369/,Action Adventure SciFi             Sam Witwicky leaves the Autobots behind for a normal life But when his mind is filled with cryptic symbols the Decepticons target him and he is dragged back into the Transformers war
As Good as It Gets,/title/tt0119822/,Comedy Drama Romance             A single mother and waitress a misanthropic author and a gay artist form an unlikely friendship after the artist is assaulted in a robbery
Senior Year,/title/tt5315212/,Comedy Drama             A cheerleading stunt gone wrong landed her in a 20year coma Now shes 37 newly awake and ready to live out her high school dream becoming prom queen
Bombshell,/title/tt6394270/,Biography Drama             A group of women take on Fox News head Roger Ailes and the toxic atmosphere he presided over at the network
Superman: Legacy,/title/tt5950044/,Action Adventure Fantasy             It follows Superman as he reconciles his heritage with his human upbringing He is the embodiment of truth justice and the American way in a world that views kindness as oldfashioned
The Incredible Hulk,/title/tt0800080/,Action Adventure SciFi             Bruce Banner a scientist on the run from the US Government must find a cure for the monster he turns into whenever he loses his temper
Chupa,/title/tt14923260/,Action Adventure Drama             While visiting family in Mexico teenage Alex gains an unlikely companion when he discovers a young chupacabra hiding in his grandpas shed To save the mythical creature Alex and his cousins must embark on the adventure of a lifetime
Pretty in Pink,/title/tt0091790/,Comedy Drama Romance             A poor girl must choose between the affections of dating her childhood sweetheart or a rich but sensitive playboy
Bridge to Terabithia,/title/tt0398808/,Drama Family Fantasy             A preteens life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality
Rear Window,/title/tt0047396/,Mystery Thriller             A photographer in a wheelchair spies on his neighbors from his Greenwich Village courtyard apartment window and becomes convinced one of them has committed murder despite the skepticism of his fashionmodel girlfriend
Oldboy,/title/tt1321511/,Action Drama Mystery             Obsessed with vengeance a man sets out to find out why he was kidnapped and locked into solitary confinement for twenty years without reason
Falling Down,/title/tt0106856/,Action Crime Drama             An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them
Planet of the Apes,/title/tt0063442/,Adventure SciFi             An astronaut crew crashlands on a planet where highly intelligent nonhuman ape species are dominant and humans are enslaved
